"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400572
.,.,.,1989,26000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",44,,"2","2","2","2","2",.,0,.,.,1083,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400581
.,.,.,4590,60000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",45,,"2","2","2","2","2",.,0,.,.,2300,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400581
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,16,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",20,,"2","2","2","2","2",.,0,.,.,.,0,3,"3","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400581
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",400581
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400581
.,.,.,1989,26000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","2","D","D",44,,"2","2","2","2","2",.,0,.,.,1083,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400582
.,.,.,4590,60000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",50,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",45,,"2","2","2","2","2",.,0,.,.,2300,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400582
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,16,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",20,,"2","2","2","2","2",.,0,.,.,.,0,3,"3","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400582
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",400582
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400582
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",37,52,"D","D","4","3","1",,"02","D","D","D","A","D","1","2","D","D",46,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400591
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",400591
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",11,,,,,,,.,.,.,.,.,.,4,"3",,,,6,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",400591
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","3","1",,"10","D","D","D","A","D","1","1","D","D",48,,,"2","2","1","2",.,0,.,.,.,0,2,"9","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","C","C","D","A","A",400591
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",37,52,"D","D","4","3","1",,"02","D","D","D","A","D","1","2","D","D",46,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400592
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,10,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",400592
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",11,,,,,,,.,.,.,.,.,.,4,"3",,,,6,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",400592
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","3","1",,"10","D","D","D","A","D","1","1","D","D",48,,,"2","2","1","2",.,0,.,.,.,0,2,"9","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","C","C","D","A","A",400592
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","1","D","D",25,,,"2","2","2","2",.,.,.,.,.,0,1,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400601
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",33,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",25,,,"2","2","2","2",.,0,.,.,.,0,2,"2","40","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400601
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400601
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","1","D","D",25,,,"2","2","2","2",.,.,.,.,.,0,1,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400602
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",33,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",25,,,"2","2","2","2",.,0,.,.,.,0,2,"2","40","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400602
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400602
.,.,.,153,2000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,4,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",20,,"1","2","2","2","2",.,0,.,.,100,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400611
.,.,.,115,1500,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",20,,"1","2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400611
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400611
.,.,.,153,2000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,4,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",20,,"1","2","2","2","2",.,0,.,.,100,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400612
.,.,.,115,1500,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",35,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","1","D","D",20,,"1","2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400612
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",0,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400612
.,.,.,1377,18000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",55,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",23,,"2","2","2","2","2",.,0,.,.,882,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400621
.,.,.,1377,18000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",55,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",23,,"2","2","2","2","2",.,0,.,.,882,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400622
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","1","1","4",,"11","D","D","D","A","D","4","2","D","D",41,,"1","2","2","2","2",.,0,.,.,200,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400631
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,44,"D","D","1","1","4",,"10","D","D","D","A","D","4","1","D","D",67,,"1","2","2","1","2",.,0,.,225,.,0,2,"2","39","3",,.,.,"D","A","D","D","D","D","D","D","D","D","A","A","D","A","D","A","D","A","A",400631
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,3,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400631
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,4,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400631
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,5,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400631
.,.,.,918,12000,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",60,52,"D","D","1","1","4",,"11","D","D","D","A","D","4","2","D","D",41,,"1","2","2","2","2",.,0,.,.,200,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400632
.,.,.,689,9000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,44,"D","D","1","1","4",,"10","D","D","D","A","D","4","1","D","D",67,,"1","2","2","1","2",.,0,.,225,.,0,2,"2","39","3",,.,.,"D","A","D","D","D","D","D","D","D","D","A","A","D","A","D","A","D","A","A",400632
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",19,,,"2","2","2","2",.,.,.,.,.,0,3,"3","40","1","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400632
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,4,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400632
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","4","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,5,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400632
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",26,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400641
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",23,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400641
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400641
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400641
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",26,,"1","2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400642
.,.,.,0,.,.,.,.,.,.,"A","A","C","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"07","D","D","D","A","D","1","2","D","D",23,,"2","2","2","2","2",.,0,.,.,.,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",4,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400642
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","5","4","4",,"08","D","D","D","A","D","1","2","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400651
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",26,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",21,,,"2","2","2","2",.,0,.,.,.,0,3,"3","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400651
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",24,4,"D","D","1","4","4",,"11","D","D","D","A","D","1","1","D","D",40,,,"2","2","2","2",.,0,.,.,.,0,2,"9","10",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",400651
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",50,52,"D","D","5","4","4",,"08","D","D","D","A","D","1","2","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400652
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",26,52,"D","D","1","5","4",,"10","D","D","D","A","D","1","1","D","D",21,,,"2","2","2","2",.,0,.,.,.,0,3,"3","39","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",400652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","09",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",400652
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",24,4,"D","D","1","4","4",,"11","D","D","D","A","D","1","1","D","D",40,,,"2","2","2","2",.,0,.,.,.,0,2,"9","10",,"2",.,.,"D","A","B","D","D","D","D","D","D","A","D","A","D","A","A","B","D","A","A",400652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",37,,,"2","2","2","2",.,.,.,.,.,0,1,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400661
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",37,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","C","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,3,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","B",400661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,3,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","B",400661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",5,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",37,,,"2","2","2","2",.,.,.,.,.,0,1,"1","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",400662
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",37,,,"2","2","2","2",.,0,.,.,.,0,2,"2","43","3","2",.,.,"D","A","C","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",12,,,,,,,.,.,.,.,.,.,3,"3",,,,3,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","B",400662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,3,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","B",400662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",5,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",400662
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",40,52,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400671
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",40,52,"D","D","1","5","2",,"04","D","D","D","A","D","1","1","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",400672
.,.,.,6725,120000,.,.,.,.,.,"A","A","C","D","D","B","B","B","A","B",.,.,.,.,.,"C","C","C","A","C",45,52,"D","D","3","1","1",,"01","D","D","D","A","D","1","1","D","D",57,,"2","2","2","2","2",.,0,.,.,5000,0,1,"1","46","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400681
.,.,.,5355,70000,13469,5598,.,.,1914,"A","A","C","D","D","D","D","A","A","D",563,234,.,.,80,"D","D","A","A","D",40,52,"D","D","3","1","1",,"01","D","D","D","A","D","1","2","D","D",55,,"2","2","2","2","2",.,0,.,.,2926,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400681
.,.,.,6725,120000,.,.,.,.,.,"A","A","C","D","D","B","B","B","A","B",.,.,.,.,.,"C","C","C","A","C",45,52,"D","D","3","1","1",,"01","D","D","D","A","D","1","1","D","D",57,,"2","2","2","2","2",.,0,.,.,5000,0,1,"1","46","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",400682
