"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,12,"D","D","1","5","1",,"11","D","D","D","A","D","1","2","D","D",20,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","1","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",396751
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,12,"D","D","1","5","1",,"11","D","D","D","A","D","1","2","D","D",20,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","1","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",396752
.,.,1300,4973,65000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",42,,"2","2","2","2","2",.,0,.,.,1750,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396761
.,.,.,161,2100,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",4,28,"D","D","1","1","1",,"13","D","D","D","A","D","1","2","D","D",42,,"1","2","2","2","2",.,0,.,.,75,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,5,1,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",396761
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,5,1,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",396761
.,.,1300,4973,65000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"B","A","A","A","B",40,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",42,,"2","2","2","2","2",.,0,.,.,1750,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396762
.,.,.,161,2100,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",4,28,"D","D","1","1","1",,"13","D","D","D","A","D","1","2","D","D",42,,"1","2","2","2","2",.,0,.,.,75,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,5,1,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",396762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",10,,,,,,,.,.,.,.,.,.,4,"3",,,,5,1,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",396762
.,.,.,3060,40000,7326,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",315,.,.,.,.,"D","A","A","A","A",50,52,"D","D","2","3","1",,"18","D","D","D","A","D","1","1","D","D",36,,"7","2","2","2","2",.,0,.,.,1720,0,1,"1","40","3","1",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396771
.,.,.,3060,40000,7326,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",315,.,.,.,.,"D","A","A","A","A",50,52,"D","D","2","3","1",,"18","D","D","D","A","D","1","1","D","D",36,,"7","2","2","2","2",.,0,.,.,1720,0,1,"1","40","3","1",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396772
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","2","D","D",66,"1",,"2","1","2","2",12,.,657,.,.,8484,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396781
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","1","D","D",73,"1",,"2","1","2","2",12,.,1030,.,.,12960,2,"9","40","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396781
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","2","D","D",66,"1",,"2","1","2","2",12,.,657,.,.,8484,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396782
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","1","1","D","D",73,"1",,"2","1","2","2",12,.,1030,.,.,12960,2,"9","40","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396782
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",56,,"1","2","2","2","2",.,0,.,.,481,0,1,"1","09",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396791
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","2","D","D",52,,,"2","2","2","2",.,0,.,.,481,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396791
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",70,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",22,,"1","2","2","2","2",.,0,.,.,385,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396791
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",21,,"1","2","2","2","2",.,0,.,.,385,0,4,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396791
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",45,52,"D","D","1","1","4",,"13","D","D","D","A","D","1","1","D","D",56,,"1","2","2","2","2",.,0,.,.,481,0,1,"1","09",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396792
.,.,.,1913,25000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","1","4",,"11","D","D","D","A","D","1","2","D","D",52,,,"2","2","2","2",.,0,.,.,481,0,2,"2","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396792
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",70,52,"D","D","1","5","4",,"04","D","D","D","A","D","1","2","D","D",22,,"1","2","2","2","2",.,0,.,.,385,0,3,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396792
.,.,.,1530,20000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",40,52,"D","D","1","5","4",,"13","D","D","D","A","D","1","1","D","D",21,,"1","2","2","2","2",.,0,.,.,385,0,4,"3","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396792
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",41,,,"2","2","1","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","C","A","D","A","A",396801
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,2,"2","42","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",396801
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396801
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396801
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",50,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",41,,,"2","2","1","2",.,0,.,.,.,0,1,"1","44","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","C","A","D","A","A",396802
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",30,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",42,,,"2","2","2","2",.,0,.,.,.,0,2,"2","42","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",396802
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396802
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",3,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396802
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","3","4",,"A","D","D","D","A","2","2","D","D",55,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",396811
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","3","4",,"A","D","D","D","A","2","2","D","D",55,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",396812
.,.,.,6797,125000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",32,,"3","2","2","2","2",.,0,.,.,20734,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",396821
.,.,.,6725,120000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",32,,"3","2","2","2","2",.,0,.,.,20734,0,2,"2","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",396821
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396821
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",1,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396821
.,.,.,6797,125000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",32,,"3","2","2","2","2",.,0,.,.,20734,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",396822
.,.,.,6725,120000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",60,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",32,,"3","2","2","2","2",.,0,.,.,20734,0,2,"2","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","T","D","A","A",396822
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",3,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396822
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",1,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396822
.,.,.,581,7600,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"B","A","B","A","B",25,36,"D","D","1","1","4",,"10","D","D","D","A","D","1","2","D","D",43,,"2","2","2","2","2",.,0,.,.,350,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396831
.,.,.,6217,85000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"B","A","B","A","B",40,52,"D","D","1","1","2",,"01","D","D","D","A","D","1","1","D","D",41,,"2","2","2","2","2",.,0,.,.,3500,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396831
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396831
.,.,.,581,7600,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"B","A","B","A","B",25,36,"D","D","1","1","4",,"10","D","D","D","A","D","1","2","D","D",43,,"2","2","2","2","2",.,0,.,.,350,0,1,"1","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396832
.,.,.,6217,85000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"B","A","B","A","B",40,52,"D","D","1","1","2",,"01","D","D","D","A","D","1","1","D","D",41,,"2","2","2","2","2",.,0,.,.,3500,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396832
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",9,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",396832
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","4",,"A","D","D","D","A","2","2","D","D",50,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","C","A","A","D","A","A",396841
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","3","4",,"A","D","D","D","A","2","2","D","D",50,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","C","A","A","D","A","A",396842
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","2","2","D","D",68,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","41","2",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","C","A","A","D","A","A",396851
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","4","1",,"A","D","D","D","A","2","2","D","D",68,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","41","2",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","C","A","A","D","A","A",396852
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","1","4",,"03","D","D","D","A","D","1","2","D","D",54,,"3","2","2","2","2",.,0,.,.,2500,0,1,"1","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396861
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",68,"1",,"2","1","2","2",12,.,800,.,.,10200,2,"2","10",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","D","A","A","D","A","A",396861
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","B","A","A","B",.,.,.,.,.,"C","C","A","A","C",40,52,"D","D","4","1","4",,"03","D","D","D","A","D","1","2","D","D",54,,"3","2","2","2","2",.,0,.,.,2500,0,1,"1","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396862
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",68,"1",,"2","1","2","2",12,.,800,.,.,10200,2,"2","10",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","D","A","A","D","A","A",396862
.,.,.,1760,23000,.,.,.,.,1198,"A","A","C","D","D","B","A","B","B","D",.,.,.,.,50,"C","A","C","C","D",45,52,"D","D","1","3","3",,"09","D","D","D","A","D","2","2","D","D",45,,"2","2","2","2","2",.,0,.,.,960,0,1,"1","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396871
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","5",,"A","D","D","D","A","2","1","D","D",29,,,"2","2","2","2",.,.,.,.,.,0,2,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",396871
.,.,.,1377,18000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",35,52,"D","D","1","5","2",,"10","D","D","D","A","D","2","1","D","D",22,,"2","2","2","2","2",.,0,.,.,520,0,3,"3","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396871
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","2","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",396871
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",30,52,"D","D","1","5","2",,"09","D","D","D","A","D","2","1","D","D",16,,"2","2","2","2","2",.,0,.,.,500,0,5,"3","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396871
.,.,.,1760,23000,.,.,.,.,1198,"A","A","C","D","D","B","A","B","B","D",.,.,.,.,50,"C","A","C","C","D",45,52,"D","D","1","3","3",,"09","D","D","D","A","D","2","2","D","D",45,,"2","2","2","2","2",.,0,.,.,960,0,1,"1","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396872
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","3","5",,"A","D","D","D","A","2","1","D","D",29,,,"2","2","2","2",.,.,.,.,.,0,2,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",396872
.,.,.,1377,18000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",35,52,"D","D","1","5","2",,"10","D","D","D","A","D","2","1","D","D",22,,"2","2","2","2","2",.,0,.,.,520,0,3,"3","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396872
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","2","3",,"A","D","D","D","A","2","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",396872
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",30,52,"D","D","1","5","2",,"09","D","D","D","A","D","2","1","D","D",16,,"2","2","2","2","2",.,0,.,.,500,0,5,"3","10",,"2",.,.,"D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","D","A","A",396872
.,.,.,2678,35000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",63,52,"D","D","1","3","4",,"10","D","D","D","A","D","1","1","D","D",35,,"1","2","2","2","2",.,0,.,.,500,0,1,"1","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396881
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","2",,"A","D","D","D","A","1","2","D","D",80,"1",,"2","1","2","2",12,.,800,.,.,10200,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396891
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","2",,"A","D","D","D","A","1","2","D","D",80,"1",,"2","1","2","2",12,.,800,.,.,10200,1,"1","39","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",396892
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","1","D","D",74,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3",,.,.,"D","A","A","D","D","D","D","D","D","D","A","A","A","A","A","A","D","A","A",396901
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","1",,"A","D","D","D","A","1","1","D","D",74,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3",,.,.,"D","A","A","D","D","D","D","D","D","D","A","A","A","A","A","A","D","A","A",396902
.,.,12000,6217,85000,.,.,.,.,.,"A","A","D","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",60,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",40,,"2","2","2","2","2",.,0,.,.,4500,0,1,"1","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396911
.,.,.,360,4700,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",15,52,"D","D","1","1","4",,"05","D","D","D","A","D","1","2","D","D",40,,"1","2","2","2","2",.,0,.,.,90,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",396911
