"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEDICARE","PAYPERD","ANYRAIL","ANYSSINC","STA_SUPP","US_SUPP","SS_RRQ","SLFEMPSS","SS_RRX","SUPPX","GROSPAYX","SOCRRX","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","AGE_","MEDI_ARE","PAYPERD_","ANYRAIL_","ANYS_INC","STA__UPP","US_SUPP_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","SS_RRQ_","SLFE_PSS","SS_RRX_","SUPPX_","GROS_AYX","SOCRRX_","SCHL_CHX","SCHL_CHQ","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","1","D","D",40,"2",,"2","1","2","2",12,.,1300,.,.,15600,1,"1","40","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",376621
.,.,10000,3825,50000,7609,.,.,.,951,"A","A","D","D","D","D","A","A","A","D",240,.,.,.,30,"D","A","A","A","D",38,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",37,,"2","2","2","2","2",.,0,.,.,1577,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376621
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","1","D","D",40,"2",,"2","1","2","2",12,.,1300,.,.,15600,1,"1","40","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","A","A",376622
.,.,10000,3825,50000,7609,.,.,.,951,"A","A","D","D","D","D","A","A","A","D",240,.,.,.,30,"D","A","A","A","D",38,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",37,,"2","2","2","2","2",.,0,.,.,1577,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376622
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",66,,,"2","2","2","2",.,.,.,.,.,0,1,"1","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376631
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,52,"D","D","1","1","4",,"15","D","D","D","A","D","1","1","D","D",68,,,"2","2","2","2",.,0,.,.,.,0,2,"2","38",,,.,.,"D","A","B","D","D","D","D","D","D","A","A","A","D","A","A","B","D","A","A",376631
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","4",,"A","D","D","D","A","1","2","D","D",66,,,"2","2","2","2",.,.,.,.,.,0,1,"1","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376632
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","B","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",20,52,"D","D","1","1","4",,"15","D","D","D","A","D","1","1","D","D",68,,,"2","2","2","2",.,0,.,.,.,0,2,"2","38",,,.,.,"D","A","B","D","D","D","D","D","D","A","A","A","D","A","A","B","D","A","A",376632
.,.,.,2295,30000,4800,.,.,.,.,"A","A","A","D","D","D","A","B","A","A",200,.,.,.,.,"D","A","C","A","A",55,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","1","D","D",35,,"2","2","2","2","2",.,0,.,.,1250,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376641
.,.,.,2295,30000,5000,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",100,.,.,.,.,"D","A","A","A","A",45,44,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",40,,"1","2","2","2","2",.,0,.,.,600,0,2,"2","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376641
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","07",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376641
.,.,.,2295,30000,4800,.,.,.,.,"A","A","A","D","D","D","A","B","A","A",200,.,.,.,.,"D","A","C","A","A",55,52,"D","D","4","1","4",,"02","D","D","D","A","D","1","1","D","D",35,,"2","2","2","2","2",.,0,.,.,1250,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376642
.,.,.,2295,30000,5000,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",100,.,.,.,.,"D","A","A","A","A",45,44,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",40,,"1","2","2","2","2",.,0,.,.,600,0,2,"2","42","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",14,,,"2","2","2","2",.,.,.,.,.,0,3,"3","07",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376642
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",41,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",376651
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",44,,"2","2","2","2","2",.,0,.,.,600,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","4",,"A","D","D","D","A","1","1","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,3,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",376651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376651
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","2",,"A","D","D","D","A","1","2","D","D",41,,,"2","2","2","2",.,.,.,.,.,0,1,"1","39","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",376652
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,52,"D","D","1","1","4",,"14","D","D","D","A","D","1","1","D","D",44,,"2","2","2","2","2",.,0,.,.,600,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","4",,"A","D","D","D","A","1","1","D","D",17,,,"2","2","2","2",.,.,.,.,.,0,3,"3","11",,"2",.,.,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","A","A",376652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",15,,,"2","2","2","2",.,.,.,.,.,0,4,"3","10",,,.,.,"D","A","A","D","D","D","D","D","D","A","A","A","A","A","A","A","D","A","A",376652
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",13,,,,,,,.,.,.,.,.,.,5,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376652
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","A",.,.,450,.,.,"C","A","D","A","A",50,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",32,,"2","2","2","2","2",.,0,.,.,3000,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376661
.,.,.,2601,34000,.,.,.,.,.,"A","A","A","D","D","A","B","A","A","A",.,.,.,.,.,"A","C","A","A","A",40,52,"D","D","3","1","2",,"02","D","D","D","A","D","1","2","D","D",30,,"3","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376661
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",2,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376661
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","B","A","A",.,.,450,.,.,"C","A","D","A","A",50,52,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",32,,"2","2","2","2","2",.,0,.,.,3000,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376662
.,.,.,2601,34000,.,.,.,.,.,"A","A","A","D","D","A","B","A","A","A",.,.,.,.,.,"A","C","A","A","A",40,52,"D","D","3","1","2",,"02","D","D","D","A","D","1","2","D","D",30,,"3","2","2","2","2",.,0,.,.,.,0,2,"2","44","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376662
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",2,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376662
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",32,52,"D","D","1","1","4",,"06","D","D","D","A","D","4","2","D","D",30,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",376671
.,.,.,1836,24000,3600,.,.,.,1200,"A","A","A","D","D","D","A","A","A","D",300,.,.,.,100,"D","A","A","A","D",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","4","1","D","D",36,,"3","2","2","2","2",.,0,.,.,2000,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376671
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",32,52,"D","D","1","1","4",,"06","D","D","D","A","D","4","2","D","D",30,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","D","A","A","A","D","A","A",376672
.,.,.,1836,24000,3600,.,.,.,1200,"A","A","A","D","D","D","A","A","A","D",300,.,.,.,100,"D","A","A","A","D",40,52,"D","D","1","1","4",,"06","D","D","D","A","D","4","1","D","D",36,,"3","2","2","2","2",.,0,.,.,2000,0,2,"2","40","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376672
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",24,,"2","2","2","2","2",.,0,.,.,1400,0,1,"1","43","1","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376681
.,.,.,3825,50000,7059,.,3382,.,2059,"A","A","A","D","D","D","A","D","A","D",240,.,115,.,70,"D","A","D","A","D",40,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",24,,"2","2","2","2","2",.,0,.,.,1700,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376681
.,.,.,2295,30000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","B",.,.,.,.,.,"C","A","A","A","C",20,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",24,,"2","2","2","2","2",.,0,.,.,1400,0,1,"1","43","1","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376682
.,.,.,3825,50000,7059,.,3382,.,2059,"A","A","A","D","D","D","A","D","A","D",240,.,115,.,70,"D","A","D","A","D",40,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","1","D","D",24,,"2","2","2","2","2",.,0,.,.,1700,0,2,"2","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376682
.,.,.,2104,27500,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,21,"D","D","1","4","3",,"11","D","D","D","A","D","2","1","D","D",41,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","C","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376691
.,.,.,2104,27500,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",50,21,"D","D","1","4","3",,"11","D","D","D","A","D","2","1","D","D",41,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","C","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376692
.,.,.,77,1000,.,.,.,.,.,"A","A","A","D","D","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",60,52,"D","D","5","4","4",,"06","D","D","D","A","D","1","2","D","D",39,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",376701
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,2,"3","10",,"2",10,4,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","D","D",376701
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,8,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",376701
.,.,.,77,1000,.,.,.,.,.,"A","A","A","D","D","B","B","B","B","B",.,.,.,.,.,"B","B","B","B","B",60,52,"D","D","5","4","4",,"06","D","D","D","A","D","1","2","D","D",39,,,"2","2","2","2",.,0,.,.,.,0,1,"1","40","3","2",.,.,"D","A","B","D","D","D","D","D","D","D","D","A","D","A","A","B","D","A","A",376702
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","2","D","D",16,,,"2","2","2","2",.,.,.,.,.,0,2,"3","10",,"2",10,4,"D","A","A","D","D","D","D","D","D","A","D","A","A","A","A","A","D","D","D",376702
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",13,,,,,,,.,.,.,.,.,.,3,"3",,,,8,4,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","D","D",376702
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","1",,"A","D","D","D","A","1","1","D","D",71,"1",,"2","1","2","2",12,.,700,.,.,9000,1,"1","43","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",376711
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"3","1","1",,"A","D","D","D","A","1","1","D","D",71,"1",,"2","1","2","2",12,.,700,.,.,9000,1,"1","43","3",,.,.,"D","D","A","D","D","D","D","D","D","D","A","D","A","D","A","A","D","A","A",376712
.,.,.,5730,74900,10004,.,.,.,2409,"A","A","A","D","D","D","A","A","A","D",382,.,.,.,92,"D","A","A","A","D",40,52,"D","D","3","1","4",,"01","D","D","D","A","D","1","1","D","D",38,,"2","2","2","2","2",.,0,.,.,2860,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376721
.,.,.,650,8500,0,.,.,.,0,"A","A","A","D","D","D","A","A","A","D",0,.,.,.,0,"D","A","A","A","D",24,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",39,,"2","2","2","2","2",.,0,.,.,528,0,2,"2","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376721
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376721
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376721
.,.,.,5730,74900,10004,.,.,.,2409,"A","A","A","D","D","D","A","A","A","D",382,.,.,.,92,"D","A","A","A","D",40,52,"D","D","3","1","4",,"01","D","D","D","A","D","1","1","D","D",38,,"2","2","2","2","2",.,0,.,.,2860,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376722
.,.,.,650,8500,0,.,.,.,0,"A","A","A","D","D","D","A","A","A","D",0,.,.,.,0,"D","A","A","A","D",24,52,"D","D","1","1","4",,"03","D","D","D","A","D","1","2","D","D",39,,"2","2","2","2","2",.,0,.,.,528,0,2,"2","41","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376722
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",10,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376722
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",6,,,,,,,.,.,.,.,.,.,4,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376722
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","C","B","A","B","A","A",.,.,.,.,.,"C","A","C","A","A",60,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",46,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376731
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",38,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",376731
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",7,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376731
.,.,.,0,.,.,.,.,.,.,"C","A","C","D","C","B","A","B","A","A",.,.,.,.,.,"C","A","C","A","A",60,52,"D","D","5","1","1",,"03","D","D","D","A","D","1","1","D","D",46,,"2","2","2","2","2",.,0,.,.,.,0,1,"1","45","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","C","D","A","A",376732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",38,,,"2","2","2","2",.,.,.,.,.,0,2,"2","43","3","2",.,.,"D","A","A","D","D","D","D","D","D","D","D","A","A","A","A","A","D","A","A",376732
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","1","D","D",7,,,,,,,.,.,.,.,.,.,3,"3",,,,.,.,"D","A","A","A","A","A","A","D","A","A","A","A","A","A","A","A","A","A","A",376732
.,.,.,4284,56000,14802,.,3059,.,.,"A","A","A","D","D","D","A","D","A","A",300,.,62,.,.,"D","A","D","A","A",52,52,"D","D","1","3","4",,"12","D","D","D","A","D","1","1","D","D",39,,"1","2","2","2","2",.,0,.,.,1135,0,1,"1","43","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376741
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","1",,"A","D","D","D","A","1","1","D","D",74,"1",,"2","1","2","2",12,.,554,.,.,7248,1,"1","10",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","D","A","A","D","A","A",376751
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","1",,"A","D","D","D","A","1","1","D","D",74,"1",,"2","1","2","2",12,.,554,.,.,7248,1,"1","10",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","D","A","A","D","A","A",376752
.,.,.,110,1440,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,36,"D","D","4","5","1",,"09","D","D","D","A","D","1","1","D","D",42,"1",,"2","1","1","1",12,0,980,280,.,12360,2,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","D","D","D","A","D","A","A",376761
.,.,.,110,1440,.,.,.,.,.,"A","A","A","D","D","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",40,36,"D","D","4","5","1",,"09","D","D","D","A","D","1","1","D","D",42,"1",,"2","1","1","1",12,0,980,280,.,12360,2,"1","39","3","2",.,.,"D","D","A","D","D","D","D","D","D","D","D","D","D","D","D","A","D","A","A",376762
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","4",,"A","D","D","D","A","1","2","D","D",71,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","08",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","C","A","A","D","A","A",376771
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","1","4",,"A","D","D","D","A","1","2","D","D",71,"1",,"2","1","2","2",12,.,.,.,.,600,1,"1","08",,,.,.,"D","D","A","D","D","D","D","D","D","A","A","D","A","C","A","A","D","A","A",376772
.,.,.,689,9000,1200,.,.,.,600,"A","A","A","D","D","D","A","A","A","D",100,.,.,.,50,"D","A","A","A","D",40,26,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",21,,"2","2","2","2","2",.,0,.,.,750,0,1,"1","43","1","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376781
.,.,.,1989,26000,5000,.,.,.,2600,"A","A","A","D","D","D","A","A","A","D",125,.,.,.,65,"D","A","A","A","D",40,44,"D","D","1","1","1",,"11","D","D","D","A","D","1","1","D","D",24,,"1","2","2","2","2",.,0,.,.,650,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376781
.,.,.,689,9000,1200,.,.,.,600,"A","A","A","D","D","D","A","A","A","D",100,.,.,.,50,"D","A","A","A","D",40,26,"D","D","1","1","1",,"04","D","D","D","A","D","1","2","D","D",21,,"2","2","2","2","2",.,0,.,.,750,0,1,"1","43","1","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376782
.,.,.,1989,26000,5000,.,.,.,2600,"A","A","A","D","D","D","A","A","A","D",125,.,.,.,65,"D","A","A","A","D",40,44,"D","D","1","1","1",,"11","D","D","D","A","D","1","1","D","D",24,,"1","2","2","2","2",.,0,.,.,650,0,2,"2","39","3","2",.,.,"D","A","D","D","D","D","D","D","D","D","D","A","D","A","A","D","D","A","A",376782
