"BSNSX","FARMX","IRAX","JSSDEDX","WAGEX","ANFEDTXX","ANGVX","ANPVTX","ANRRX","ANSTATXX","BSNSX_","FARMX_","IRAX_","JSSDEDX_","WAGEX_","ANFE_TXX","ANGVX_","ANPVTX_","ANRRX_","ANST_TXX","FEDTXX","GVX","PVTX","RRX","STATXX","FEDTXX_","GVX_","PVTX_","RRX_","STATXX_","HRSPERWK","WKS_WRKD","HRSP_RWK","WKS__RKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE","SEX","RACE_","SEX_","AGE","MEMBNO","CU_CODE1","EDUCA","IN_COLL","ARM_FORC","SCHLNCHX","SCHLNCHQ","ANYSSINC","ANYRAIL","SS_RRX","MEDICARE","SS_RRQ","US_SUPP","STA_SUPP","SUPPX","GROSPAYX","PAYPERD","SLFEMPSS","SOCRRX","AGE_","CU_C_DE1","EDUCA_","IN_COLL_","ARM__ORC","ANYS_INC","ANYRAIL_","MEDI_ARE","US_SUPP_","STA__UPP","PAYPERD_","SCHL_CHX","SCHL_CHQ","SS_RRX_","SS_RRQ_","SUPPX_","GROS_AYX","SLFE_PSS","SOCRRX_","NEWID"
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","4",,"A","D","D","D","A","1","2","D","D",52,1,"1","09",,"2",.,.,"2","2",.,,.,"1","1",692,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","D","A","A","D",267952
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","6",,"A","D","D","D","A","1","1","D","D",49,2,"2","09",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",267952
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",6,3,"8",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",267952
.,.,.,92,1200,113,.,180,.,.,"A","B","A","D","D","D","A","D","A","A",94,.,150,.,.,"D","A","D","A","A",60,52,"D","D","1","1","4",,"12","D","D","D","A","D","1","1","D","D",58,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,1000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267961
.,.,.,1148,15000,1070,.,745,.,.,"A","A","A","D","D","D","A","D","A","A",89,.,62,.,.,"D","A","D","A","A",40,52,"D","D","3","1","4",,"04","D","D","D","A","D","1","2","D","D",56,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,1248,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267961
.,.,.,92,1200,113,.,180,.,.,"A","B","A","D","D","D","A","D","A","A",94,.,150,.,.,"D","A","D","A","A",60,52,"D","D","1","1","4",,"12","D","D","D","A","D","1","1","D","D",58,1,"1","40","3","2",.,.,"2","2",.,,.,"2","2",.,1000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267962
.,.,.,1148,15000,1070,.,745,.,.,"A","A","A","D","D","D","A","D","A","A",89,.,62,.,.,"D","A","D","A","A",40,52,"D","D","3","1","4",,"04","D","D","D","A","D","1","2","D","D",56,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,1248,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267962
.,.,.,5202,68000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,48,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",38,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,60043,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","T","D","D",267971
.,.,2000,1148,15000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,36,"D","D","4","1","1",,"02","D","D","D","A","D","1","2","D","D",40,2,"2","43","2","2",.,.,"2","2",.,,.,"2","2",.,844,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267971
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,6,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",267971
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",9,4,"3",,,,4,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",267971
.,.,.,5202,68000,.,.,.,.,.,"A","A","A","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,48,"D","D","1","1","4",,"01","D","D","D","A","D","1","1","D","D",38,1,"1","44","3","2",.,.,"2","2",.,,.,"2","2",.,60043,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","T","D","D",267972
.,.,2000,1148,15000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",40,36,"D","D","4","1","1",,"02","D","D","D","A","D","1","2","D","D",40,2,"2","43","2","2",.,.,"2","2",.,,.,"2","2",.,844,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267972
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",12,3,"3",,,,6,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",267972
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","4",,,"A","D","D","A","A","1","2","D","D",9,4,"3",,,,4,4,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",267972
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","1","D","D",82,1,"1","09",,,.,.,"1","2",.,"2",12,"2","2",.,.,,.,0,"D","D","D","A","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",267982
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","2","D","D",78,2,"2","39","3",,.,.,"1","2",.,"2",12,"2","2",.,.,,.,0,"D","D","D","D","A","D","D","D","D","D","A","A","A","C","D","A","A","A","D",267982
.,.,.,1913,25000,4808,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",100,.,.,.,.,"D","A","A","A","A",45,52,"D","D","1","1","1",,"10","D","D","D","A","D","1","1","D","D",22,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,520,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267991
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,16,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",22,2,"2","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"6",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",267991
.,.,.,1913,25000,4808,.,.,.,.,"A","A","A","D","D","D","A","A","A","A",100,.,.,.,.,"D","A","A","A","A",45,52,"D","D","1","1","1",,"10","D","D","D","A","D","1","1","D","D",22,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,520,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",267992
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","C","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",40,16,"D","D","1","1","4",,"04","D","D","D","A","D","1","2","D","D",22,2,"2","42","3","2",.,.,"2","2",.,,.,"2","2",.,.,"6",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","C","D","D",267992
.,.,2000,6174,100000,.,.,.,.,.,"A","A","D","D","D","B","B","B","A","B",.,.,.,.,.,"C","C","C","A","C",50,52,"D","D","3","1","1",,"03","D","D","D","A","D","1","1","D","D",63,1,"1","45","3","2",.,.,"2","2",.,,.,"2","2",.,60043,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","T","D","D",268001
.,.,2000,1760,23000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",32,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",61,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,990,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268001
.,.,2000,6174,100000,.,.,.,.,.,"A","A","D","D","D","B","B","B","A","B",.,.,.,.,.,"C","C","C","A","C",50,52,"D","D","3","1","1",,"03","D","D","D","A","D","1","1","D","D",63,1,"1","45","3","2",.,.,"2","2",.,,.,"2","2",.,60043,"3",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","T","D","D",268002
.,.,2000,1760,23000,.,.,.,.,.,"A","A","D","D","D","B","A","B","A","B",.,.,.,.,.,"C","A","C","A","C",32,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",61,2,"2","40","3","2",.,.,"2","2",.,,.,"2","2",.,990,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268002
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","1","D","D",76,1,"1","10",,,.,.,"1","2",753,"1",12,"2","2",.,.,,.,9582,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268011
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","1","D","D",76,1,"1","10",,,.,.,"1","2",753,"1",12,"2","2",.,.,,.,9582,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268012
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",52,1,"D","D","1","1","2",,"03","D","D","D","A","D","1","1","D","D",35,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",268021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","4",,"A","D","D","D","A","1","2","D","D",39,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268021
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",52,40,"D","D","1","1","2",,"13","D","D","D","A","D","1","1","D","D",25,3,"5","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",268021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",23,4,"5","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",5,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268021
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",4,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268021
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",52,1,"D","D","1","1","2",,"03","D","D","D","A","D","1","1","D","D",35,1,"1","43","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",268022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","4",,"A","D","D","D","A","1","2","D","D",39,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268022
.,.,.,0,.,.,.,.,.,.,"A","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",52,40,"D","D","1","1","2",,"13","D","D","D","A","D","1","1","D","D",25,3,"5","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,0,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","D","D",268022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","2","2",,"A","D","D","D","A","1","2","D","D",23,4,"5","39","3","2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","D","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","1","D","D",5,5,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268022
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","2",,,"A","D","D","A","A","1","2","D","D",4,6,"3",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268022
.,.,.,1989,26000,2600,.,.,.,1560,"A","A","A","D","D","D","A","A","A","D",50,.,.,.,30,"D","A","A","A","D",30,51,"D","D","1","5","1",,"11","D","D","D","A","D","1","1","D","D",36,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,500,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268031
.,.,.,1989,26000,2600,.,.,.,1560,"A","A","A","D","D","D","A","A","A","D",50,.,.,.,30,"D","A","A","A","D",30,51,"D","D","1","5","1",,"11","D","D","D","A","D","1","1","D","D",36,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,500,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268032
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",77,1,"1","39","3",,.,.,"1","2",1200,"1",12,"2","2",.,.,,.,14946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",77,2,"2","39","3",,.,.,"1","2",553,"1",12,"2","2",.,.,,.,7182,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268041
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","1",,"A","D","D","D","A","1","1","D","D",77,1,"1","39","3",,.,.,"1","2",1200,"1",12,"2","2",.,.,,.,14946,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268042
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",77,2,"2","39","3",,.,.,"1","2",553,"1",12,"2","2",.,.,,.,7182,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268042
.,.,.,459,6000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",25,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","2","D","D",21,1,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,300,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268051
.,.,.,459,6000,.,.,.,.,.,"A","A","A","D","D","B","A","A","A","A",.,.,.,.,.,"C","A","A","A","A",25,52,"D","D","1","5","4",,"05","D","D","D","A","D","1","2","D","D",21,1,"1","42","1","2",.,.,"2","2",.,,.,"2","2",.,300,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268052
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",81,1,"1","08",,,.,.,"1","2",820,"1",12,"2","2",.,.,,.,10386,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268061
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"2","4","1",,"A","D","D","D","A","1","2","D","D",81,1,"1","08",,,.,.,"1","2",820,"1",12,"2","2",.,.,,.,10386,"D","D","D","A","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268062
.,.,2000,8633,120000,35651,.,3577,.,4823,"A","A","D","T","D","T","A","D","A","D",4008,.,155,.,209,"T","A","D","A","D",75,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",51,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,5200,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268071
.,.,2000,765,10000,1600,.,.,.,250,"A","A","D","D","D","D","A","A","A","D",32,.,.,.,5,"D","A","A","A","D",28,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",49,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,200,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268071
.,.,2000,8633,120000,35651,.,3577,.,4823,"A","A","D","T","D","T","A","D","A","D",4008,.,155,.,209,"T","A","D","A","D",75,52,"D","D","1","1","1",,"01","D","D","D","A","D","1","1","D","D",51,1,"1","42","3","2",.,.,"2","2",.,,.,"2","2",.,5200,"7",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268072
.,.,2000,765,10000,1600,.,.,.,250,"A","A","D","D","D","D","A","A","A","D",32,.,.,.,5,"D","A","A","A","D",28,52,"D","D","1","1","1",,"03","D","D","D","A","D","1","2","D","D",49,2,"2","39","3","2",.,.,"2","2",.,,.,"2","2",.,200,"1",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268072
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",39,52,"D","D","5","1","1",,"15","D","D","D","A","D","1","1","D","D",71,1,"1","41","3",,.,.,"1","2",818,"1",12,"2","2",.,.,,0,10362,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","D","D",268081
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",75,2,"2","41","3",,.,.,"1","2",658,"2",12,"2","2",.,.,,.,7896,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268081
.,.,.,0,.,.,.,.,.,.,"C","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",39,52,"D","D","5","1","1",,"15","D","D","D","A","D","1","1","D","D",71,1,"1","41","3",,.,.,"1","2",818,"1",12,"2","2",.,.,,0,10362,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","D","D",268082
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","4","1",,"A","D","D","D","A","1","2","D","D",75,2,"2","41","3",,.,.,"1","2",658,"2",12,"2","2",.,.,,.,7896,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","A","D",268082
.,.,.,1836,24000,3075,.,.,.,745,"A","A","A","D","D","D","A","A","A","D",128,.,.,.,31,"D","A","A","A","D",40,52,"D","D","1","3","1",,"04","D","D","D","A","D","1","2","D","D",44,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,999,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268091
.,.,.,1836,24000,3075,.,.,.,745,"A","A","A","D","D","D","A","A","A","D",128,.,.,.,31,"D","A","A","A","D",40,52,"D","D","1","3","1",,"04","D","D","D","A","D","1","2","D","D",44,1,"1","39","3","2",.,.,"2","2",.,,.,"2","2",.,999,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268092
7000,.,.,1071,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",55,48,"D","D","5","2","1",,"03","D","D","D","A","D","1","1","D","D",80,1,"1","41","2",,.,.,"1","2",1008,"1",12,"2","2",.,.,,1071,12642,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","D","D",268101
7000,.,.,1071,.,.,.,.,.,.,"D","A","A","D","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",55,48,"D","D","5","2","1",,"03","D","D","D","A","D","1","1","D","D",80,1,"1","44","2",,.,.,"1","2",1008,"1",12,"2","2",.,.,,1071,12642,"D","D","D","D","A","D","D","D","D","D","A","A","A","D","D","A","A","D","D",268102
.,.,3600,0,.,.,.,.,.,.,"A","A","D","D","B","B","A","A","A","A",800,.,.,.,.,"D","A","A","A","A",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","1","D","D",43,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,3000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",41,2,"2","11",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",18,3,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"9","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,5,"8",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268111
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,6,"8",,,,20,2,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",268111
.,.,3600,0,.,.,.,.,.,.,"A","A","D","D","B","B","A","A","A","A",800,.,.,.,.,"D","A","A","A","A",40,52,"D","D","1","1","1",,"04","D","D","D","A","D","1","1","D","D",43,1,"1","41","3","2",.,.,"2","2",.,,.,"2","2",.,3000,"2",0,0,"D","D","D","D","D","D","D","A","D","D","D","A","A","A","A","A","D","D","D",268112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"1","1","2",,"A","D","D","D","A","1","2","D","D",41,2,"2","11",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","1","3",,"A","D","D","D","A","1","1","D","D",18,3,"3","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,0,"A","D",,"5","4","3",,"A","D","D","D","A","1","1","D","D",16,4,"9","10",,"2",.,.,"2","2",.,,.,"2","2",.,.,,.,0,"D","D","D","A","D","D","D","A","D","D","A","A","A","A","A","A","A","A","D",268112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","1","D","D",12,5,"8",,,,.,.,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","A","D",268112
.,.,.,.,.,.,.,.,.,.,"A","A","A","A","A","A","A","A","A","A",.,.,.,.,.,"A","A","A","A","A",.,.,"A","A",,"5","1",,,"A","D","D","A","A","1","2","D","D",9,6,"8",,,,20,2,,,.,,.,,,.,.,,.,0,"D","D","A","A","A","A","A","A","A","A","A","D","D","A","A","A","A","A","D",268112
