"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",429972,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",429972,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","3",,"03","2","1","D","D","D","D","D","A","D","D","D",429981,34,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","3","2",,"2","2","A","D","A","D","D","D","A","D","D",429981,38,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","3",,,"2","2","A","A","A","D","D","A","A","D","D",429981,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","3",,,"2","2","A","A","A","D","D","A","A","D","D",429981,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","3",,"03","2","1","D","D","D","D","D","A","D","D","D",429982,34,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"1","3","2",,"2","2","A","D","A","D","D","D","A","D","D",429982,38,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","3",,,"2","2","A","A","A","D","D","A","A","D","D",429982,6,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","3",,,"2","2","A","A","A","D","D","A","A","D","D",429982,3,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
48,52,"1","5","1",,"07","1","1","D","D","D","D","D","A","D","D","D",429991,45,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
48,52,"1","5","1",,"07","1","1","D","D","D","D","D","A","D","D","D",429992,45,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,0,,"1","3","1",,"2","1","A","D","A","D","D","D","A","D","D",430001,80,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10008,"D",,"A",,"A","1","D",,"A"
.,0,,"1","3","1",,"2","2","A","D","A","D","D","D","A","D","D",430001,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",400,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5448,"D",,"A",,"A","1","D",,"A"
.,0,,"1","3","1",,"2","1","A","D","A","D","D","D","A","D","D",430002,80,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",780,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10008,"D",,"A",,"A","1","D",,"A"
.,0,,"1","3","1",,"2","2","A","D","A","D","D","D","A","D","D",430002,85,"T",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","06","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",400,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5448,"D",,"A",,"A","1","D",,"A"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",430011,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
72,52,"5","1","4",,"16","1","1","D","D","D","D","D","A","D","D","D",430011,43,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","08","D",.,"C",.,"C",.,"C",.,"A",.,"A",918,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D",,"A",,"A",,"C"
24,6,"1","5","4",,"07","1","2","D","D","D","D","D","A","D","D","D",430011,19,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",350,"D",.,"A",.,"A",77,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
10,40,"1","5","4",,"13","1","1","D","D","D","D","D","A","D","D","D",430011,15,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","4","D","09","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",4,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D",,"A",,"A",,"A",,"B"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",430012,42,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
72,52,"5","1","4",,"16","1","1","D","D","D","D","D","A","D","D","D",430012,43,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","2","D","08","D",.,"C",.,"C",.,"C",.,"A",.,"A",918,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",12000,"D",.,"A",0,"D","2","D",,"A",,"A",,"C"
24,6,"1","5","4",,"07","1","2","D","D","D","D","D","A","D","D","D",430012,19,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","3","D","39","D",.,"A",.,"C",350,"D",.,"A",.,"A",77,"D",3,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",1000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
.,.,,"5","4",,,"1","1","A","A","A","D","D","A","A","D","D",430012,0,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","4","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",430021,59,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",111419,"T",.,"A",.,"A",5126,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",67000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
50,52,"1","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",430021,74,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D",,"A","3","D",,"A",,"B"
40,52,"1","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",430022,59,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","41","D",.,"A",.,"C",111419,"T",.,"A",.,"A",5126,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",67000,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
50,52,"1","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",430022,74,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D",,"A","3","D",,"A",,"B"
40,52,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",430031,40,"D",6984,"D",.,"A",9791,"D",.,"A",2111,"D","2","D","2","D",.,"A","1","D","43","D",.,"A",321,"D",2252,"D",.,"A",.,"A",3749,"D",1,450,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",97,"D",.,"A","2","D",49000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
45,52,"5","3","1",,"15","1","2","D","D","D","D","D","A","D","D","D",430031,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",40000,"D","9","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",6120,"D",2,.,"A",.,"A",.,"A",.,"A",6120,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","5","4",,"03","1","2","D","D","D","D","D","A","D","D","D",430032,40,"D",6984,"D",.,"A",9791,"D",.,"A",2111,"D","2","D","2","D",.,"A","1","D","43","D",.,"A",321,"D",2252,"D",.,"A",.,"A",3749,"D",1,450,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",97,"D",.,"A","2","D",49000,"D",.,"A",0,"D","2","D","3","D",,"A","7","D"
45,52,"5","3","1",,"15","1","2","D","D","D","D","D","A","D","D","D",430032,51,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",40000,"D","9","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",6120,"D",2,.,"A",.,"A",.,"A",.,"A",6120,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
2,52,"1","1","1",,"10","1","1","D","D","D","D","D","A","D","D","D",430041,72,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",430041,68,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
2,52,"1","1","1",,"10","1","1","D","D","D","D","D","A","D","D","D",430042,72,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",430042,68,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A","3","D",,"A",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",430051,72,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",565,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",7428,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",430051,66,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",302,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",4272,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","1","A","D","A","D","D","D","A","D","D",430052,72,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",565,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",7428,"D",,"A","3","D","1","D",,"A"
.,0,,"1","1","1",,"1","2","A","D","A","D","D","D","A","D","D",430052,66,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",302,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",4272,"D",,"A","3","D","1","D",,"A"
40,50,"1","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",430061,39,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","45","D",.,"A",.,"C",.,"C",.,"A",.,"A",2295,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",30000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"15","1","1","D","D","D","D","D","A","D","D","D",430061,41,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",2754,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",36000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",430061,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
60,52,"1","3","2",,"12","3","1","D","D","D","D","D","A","D","D","D",430071,49,"D",8523,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",375,"D",1100,"D",.,"A",.,"A",1913,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
60,52,"1","3","2",,"12","3","1","D","D","D","D","D","A","D","D","D",430072,49,"D",8523,"D",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",375,"D",1100,"D",.,"A",.,"A",1913,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",25000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"3","4","4",,"1","2","A","D","A","D","D","D","A","D","D",430081,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",568,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"3","4","3",,"1","2","A","D","A","D","D","D","A","D","D",430081,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",430081,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"3","4","4",,"1","2","A","D","A","D","D","D","A","D","D",430082,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",568,"D","1","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"3","4","3",,"1","2","A","D","A","D","D","D","A","D","D",430082,16,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","09","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",430082,10,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"3","1","4",,"08","1","1","D","D","D","D","D","A","D","D","D",430091,28,"D",2081,"D",.,"A",4505,"D",.,"A",941,"D","2","D","2","D",.,"A","1","D","42","D",.,"A",73,"D",1859,"D",.,"A",.,"A",4055,"D",1,158,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",33,"D",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,40,"4","1","1",,"02","1","2","D","D","D","D","D","A","D","D","D",430091,27,"D",2313,"D",.,"A",1015,"D",.,"A",602,"D","2","D","2","D",.,"A","2","D","43","D",.,"A",123,"D",1808,"D",.,"A",.,"A",2601,"D",2,54,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",32,"D",.,"A","2","D",34000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
40,52,"3","1","4",,"08","1","1","D","D","D","D","D","A","D","D","D",430092,28,"D",2081,"D",.,"A",4505,"D",.,"A",941,"D","2","D","2","D",.,"A","1","D","42","D",.,"A",73,"D",1859,"D",.,"A",.,"A",4055,"D",1,158,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",33,"D",.,"A","2","D",53000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,40,"4","1","1",,"02","1","2","D","D","D","D","D","A","D","D","D",430092,27,"D",2313,"D",.,"A",1015,"D",.,"A",602,"D","2","D","2","D",.,"A","2","D","43","D",.,"A",123,"D",1808,"D",.,"A",.,"A",2601,"D",2,54,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",32,"D",.,"A","2","D",34000,"D",.,"A",0,"D","2","D","2","D",,"A","2","D"
40,52,"1","5","3",,"13","2","1","D","D","D","D","D","A","D","D","D",430101,32,"D",4964,"D",.,"A",1411,"D",.,"A",1940,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",197,"D",1270,"D",.,"A",.,"A",2448,"D",1,56,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",77,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"2","3","1",,"2","1","A","D","A","D","D","D","A","D","D",430101,80,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",847,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10812,"D",,"A",,"A","1","D",,"A"
40,52,"1","5","3",,"13","2","1","D","D","D","D","D","A","D","D","D",430102,55,"D",4964,"D",.,"A",1411,"D",.,"A",1940,"D","2","D","2","D",.,"A","1","D","39","D",.,"A",197,"D",1270,"D",.,"A",.,"A",2448,"D",1,56,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",77,"D",.,"A","2","D",32000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,0,,"2","3","1",,"2","1","A","D","A","D","D","D","A","D","D",430102,61,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",847,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10812,"D","2","D",,"A","1","D",,"A"
32,32,"3","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",430111,32,"D",533,"D",2130,"D",.,"A",.,"A",53,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",30,"D",1200,"D",142,"D",1200,"D",1629,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",3,"D",.,"A","2","D",21300,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
60,52,"5","1","4",,"15","1","1","D","D","D","D","D","A","D","D","D",430111,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",53000,"D","2","D","41","D",.,"A",.,"A",.,"A",.,"A",6000,"D",10138,"T",2,.,"A",.,"A",.,"A",.,"A",8109,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",430111,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",12,"D",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
32,32,"3","1","1",,"03","1","2","D","D","D","D","D","A","D","D","D",430112,32,"D",533,"D",2130,"D",.,"A",.,"A",53,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",30,"D",1200,"D",142,"D",1200,"D",1629,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",3,"D",.,"A","2","D",21300,"D",.,"A",0,"D","2","D","3","D",,"A","3","D"
60,52,"5","1","4",,"15","1","1","D","D","D","D","D","A","D","D","D",430112,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",53000,"D","2","D","41","D",.,"A",.,"A",.,"A",.,"A",6000,"D",10138,"T",2,.,"A",.,"A",.,"A",.,"A",8109,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",430112,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",12,"D",2,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
