"HRSPERWK","WKS_WRKD","EMPLTYPE","MARITAL","ORIGIN","WHYNOWRK","OCCULIST","RACE","SEX","HRSP_RWK","WKS__RKD","EMPL_YPE","MARITAL_","ORIGIN_","WHYN_WRK","OCCU_IST","RACE_","SEX_","NEWID","AGE","AGE_","ANFEDTXX","ANFE_TXX","ANGVX","ANGVX_","ANPVTX","ANPVTX_","ANRRX","ANRRX_","ANSTATXX","ANST_TXX","ANYRAIL","ANYRAIL_","ANYSSINC","ANYS_INC","BSNSX","BSNSX_","CU_CODE1","CU_C_DE1","EDUCA","EDUCA_","FARMX","FARMX_","FEDTXX","FEDTXX_","GROSPAYX","GROS_AYX","GVX","GVX_","IRAX","IRAX_","JSSDEDX","JSSDEDX_","MEMBNO","PVTX","PVTX_","RRX","RRX_","SCHLNCHQ","SCHL_CHQ","SCHLNCHX","SCHL_CHX","SLFEMPSS","SLFE_PSS","SS_RRX","SS_RRX_","STA_SUPP","STA__UPP","STATXX","STATXX_","SUPPX","SUPPX_","US_SUPP","US_SUPP_","WAGEX","WAGEX_","SS_RRQ","SS_RRQ_","SOCRRX","SOCRRX_","ARM_FORC","ARM__ORC","IN_COLL","IN_COLL_","MEDICARE","MEDI_ARE","PAYPERD","PAYPERD_"
.,0,,"5","3","4",,"2","2","A","D","A","D","D","D","A","D","D",477051,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"1","3","3",,"04","2","2","D","D","D","D","D","A","D","D","D",477052,62,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",850,"D",.,"A",.,"A",1760,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",23000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
.,0,,"5","3","4",,"2","2","A","D","A","D","D","D","A","D","D",477052,40,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","43","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
50,52,"1","1","4",,"11","1","1","D","D","D","D","D","A","D","D","D",477061,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","43","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
60,52,"1","1","4",,"10","1","2","D","D","D","D","D","A","D","D","D",477061,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,0,,"5","4","3",,"1","2","A","D","A","D","D","D","A","D","D",477061,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",477061,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",477061,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,52,"1","1","4",,"11","1","1","D","D","D","D","D","A","D","D","D",477062,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",1,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
60,52,"1","1","4",,"10","1","2","D","D","D","D","D","A","D","D","D",477062,43,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","10","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D",,"A",,"A",,"B"
.,0,,"5","4","3",,"1","2","A","D","A","D","D","D","A","D","D",477062,14,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","08","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",477062,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"1","2","A","A","A","D","D","A","A","D","D",477062,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"2","1","1",,"1","2","A","D","A","D","D","D","A","D","D",477071,77,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",339,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",4068,"D",,"A","3","D","2","D",,"A"
.,0,,"2","1","1",,"1","2","A","D","A","D","D","D","A","D","D",477072,77,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",339,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",4068,"D",,"A","3","D","2","D",,"A"
50,50,"5","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",477081,35,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A"
47,48,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",477081,34,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",.,"A",300,"D",.,"A",.,"A",.,"A",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477081,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",1,"D",8,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477081,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",1,"D",8,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
50,50,"5","1","1",,"10","1","2","D","D","D","D","D","A","D","D","D",477082,35,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"C","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","2","D",,"A",,"A"
47,48,"1","1","1",,"01","1","1","D","D","D","D","D","A","D","D","D",477082,34,"D",.,"B",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",.,"A",300,"D",.,"A",.,"A",.,"A",3672,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",48000,"D",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477082,13,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",1,"D",8,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477082,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",1,"D",8,"D",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","2","4",,"10","1","2","D","D","D","D","D","A","D","D","D",477091,54,"D",6084,"D",.,"A",3042,"D",.,"A",3068,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",234,"D",1460,"D",.,"A",1980,"D",2904,"D",1,117,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",118,"D",.,"A","2","D",37960,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","4",,"11","1","1","D","D","D","D","D","A","D","D","D",477091,29,"D",4189,"D",.,"A",.,"A",.,"A",2810,"D","2","D","2","D",.,"A","3","D","41","D",.,"A",161,"D",1080,"D",.,"A",.,"A",2150,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",108,"D",.,"A","2","D",28100,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","2","4",,"10","1","2","D","D","D","D","D","A","D","D","D",477092,54,"D",6084,"D",.,"A",3042,"D",.,"A",3068,"D","2","D","2","D",.,"A","1","D","41","D",.,"A",234,"D",1460,"D",.,"A",1980,"D",2904,"D",1,117,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",118,"D",.,"A","2","D",37960,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","5","4",,"11","1","1","D","D","D","D","D","A","D","D","D",477092,29,"D",4189,"D",.,"A",.,"A",.,"A",2810,"D","2","D","2","D",.,"A","3","D","41","D",.,"A",161,"D",1080,"D",.,"A",.,"A",2150,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",108,"D",.,"A","2","D",28100,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
40,52,"1","1","1",,"04","1","1","D","D","D","D","D","A","D","D","D",477101,44,"D",8947,"D",.,"A",.,"A",.,"A",2505,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",250,"D",950,"D",.,"A",.,"A",2601,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",70,"D",.,"A","2","D",34000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
30,28,"1","1","1",,"15","1","2","D","D","D","D","D","A","D","D","D",477101,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"A",1000,"D",.,"A",.,"A",2142,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"1","1","1",,"04","1","1","D","D","D","D","D","A","D","D","D",477102,44,"D",8947,"D",.,"A",.,"A",.,"A",2505,"D","2","D","2","D",.,"A","1","D","40","D",.,"A",250,"D",950,"D",.,"A",.,"A",2601,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",70,"D",.,"A","2","D",34000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
30,28,"1","1","1",,"15","1","2","D","D","D","D","D","A","D","D","D",477102,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"A",1000,"D",.,"A",.,"A",2142,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"A",.,"A","2","D",28000,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
40,52,"2","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",477111,41,"D",11199,"D",591,"D",3643,"D",.,"A",5292,"D","2","D","2","D",.,"A","1","D","44","D",.,"A",455,"D",2966,"D",24,"D",.,"A",5585,"D",1,148,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",215,"D",.,"A","2","D",73000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
53,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",477111,41,"D",5212,"D",.,"A",3388,"D",.,"A",3596,"D","2","D","2","D",.,"A","2","D","43","D",.,"A",100,"D",1299,"D",.,"A",.,"A",5179,"D",2,65,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",69,"D",.,"A","2","D",67700,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",477111,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477111,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"2","1","1",,"03","1","1","D","D","D","D","D","A","D","D","D",477112,41,"D",11199,"D",591,"D",3643,"D",.,"A",5292,"D","2","D","2","D",.,"A","1","D","44","D",.,"A",455,"D",2966,"D",24,"D",.,"A",5585,"D",1,148,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",215,"D",.,"A","2","D",73000,"D",.,"A",0,"D","2","D","3","D",,"A","2","D"
53,52,"1","1","1",,"01","1","2","D","D","D","D","D","A","D","D","D",477112,41,"D",5212,"D",.,"A",3388,"D",.,"A",3596,"D","2","D","2","D",.,"A","2","D","43","D",.,"A",100,"D",1299,"D",.,"A",.,"A",5179,"D",2,65,"D",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",69,"D",.,"A","2","D",67700,"D",.,"A",0,"D","2","D","3","D",,"A","1","D"
.,.,,"5","1",,,"1","2","A","A","A","D","D","A","A","D","D",477112,8,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","1",,,"1","1","A","A","A","D","D","A","A","D","D",477112,4,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,0,,"1","1","4",,"1","2","A","D","A","D","D","D","A","D","D",477121,71,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",422,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5712,"D",,"A",,"A","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",477121,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1160,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14568,"D",,"A","3","D","1","D",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",477121,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",826,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10560,"D","2","D","3","D","1","D",,"A"
.,0,,"1","1","4",,"1","2","A","D","A","D","D","D","A","D","D",477122,71,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","1","D","11","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",422,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",5712,"D",,"A",,"A","1","D",,"A"
.,0,,"1","4","1",,"1","1","A","D","A","D","D","D","A","D","D",477122,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","2","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",1160,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",14568,"D",,"A","3","D","1","D",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",477122,50,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","3","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",826,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",10560,"D","2","D","3","D","1","D",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",477131,52,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","2","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"B","2","D",.,"A",.,"C","1","D",.,"A",12,"D",648,"D","2","D","3","D","1","D",,"A"
50,52,"1","3","1",,"01","1","1","D","D","D","D","D","A","D","D","D",477131,41,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","6","D","39","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",3,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"2","1","1",,"1","2","A","D","A","D","D","D","A","D","D",477131,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",700,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9048,"D",,"A","3","D","1","D",,"A"
.,0,,"5","1","4",,"1","1","A","D","A","D","D","D","A","D","D",477132,52,"D",.,"A",.,"A",.,"A",.,"A",.,"A","1","D","2","D",.,"A","1","D","41","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"B","2","D",.,"A",.,"C","1","D",.,"A",12,"D",648,"D","2","D","3","D","1","D",,"A"
50,52,"1","3","1",,"01","1","1","D","D","D","D","D","A","D","D","D",477132,41,"D",.,"B",.,"A",.,"B",.,"A",.,"B","2","D","2","D",.,"A","6","D","39","D",.,"A",.,"C",.,"A",.,"A",.,"A",0,"D",3,.,"C",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
.,0,,"2","1","1",,"1","2","A","D","A","D","D","D","A","D","D",477132,75,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"A","7","D","39","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",700,"D","2","D",.,"A",.,"A","2","D",.,"A",12,"D",9048,"D",,"A","3","D","1","D",,"A"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",477141,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"2","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",477141,55,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
.,0,,"1","4","2",,"1","2","A","D","A","D","D","D","A","D","D",477142,55,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","1","D","40","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,52,"2","1","4",,"03","1","1","D","D","D","D","D","A","D","D","D",477142,55,"D",.,"B",.,"B",.,"B",.,"B",.,"B","2","D","2","D",.,"A","2","D","40","D",.,"A",.,"B",.,"B",.,"B",.,"A",0,"D",2,.,"B",.,"B",.,"A",.,"A",0,"D",.,"A","2","D",.,"B",.,"A","2","D",.,"B",.,"A",0,"D","2","D","3","D",,"A",,"B"
40,48,"1","5","4",,"15","1","1","D","D","D","D","D","A","D","D","D",477151,49,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,48,"1","3","4",,"15","1","1","D","D","D","D","D","A","D","D","D",477151,85,"T",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D",,"A","3","D",,"A",,"A"
40,48,"1","5","4",,"15","1","1","D","D","D","D","D","A","D","D","D",477152,44,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","1","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D","2","D","3","D",,"A",,"A"
40,48,"1","3","4",,"15","1","1","D","D","D","D","D","A","D","D","D",477152,80,"D",.,"B",.,"A",.,"A",.,"A",.,"B","2","D","2","D",.,"A","7","D","39","D",.,"A",.,"C",.,"C",.,"A",.,"A",0,"D",2,.,"A",.,"A",.,"A",.,"A",0,"D",.,"A","2","D",.,"C",.,"A","2","D",.,"C",.,"A",0,"D",,"A","3","D",,"A",,"A"
40,52,"1","3","4",,"11","4","2","D","D","D","D","D","A","D","D","D",477161,39,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"C","1","D","39","D",.,"C",.,"A",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","1","D",.,"A",.,"C","2","D",.,"C",12,"D",0,"D","2","D","3","D","2","D",,"C"
.,0,,"5","4","3",,"4","1","A","D","A","D","D","D","A","D","D",477161,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",477161,11,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
.,.,,"5","4",,,"4","2","A","A","A","D","D","A","A","D","D",477161,9,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A","3","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",.,"A",.,"A",,"A",.,"A",.,"A",.,"A",,"A",,"A",,"A",,"A"
40,52,"1","3","4",,"11","4","2","D","D","D","D","D","A","D","D","D",477162,39,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","1","D",.,"C","1","D","39","D",.,"C",.,"A",.,"C",.,"A",.,"C",0,"D",1,.,"A",.,"A",.,"A",.,"A",0,"D",.,"C","1","D",.,"A",.,"C","2","D",.,"C",12,"D",0,"D","2","D","3","D","2","D",,"C"
.,0,,"5","4","3",,"4","1","A","D","A","D","D","D","A","D","D",477162,17,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","2","D",.,"A","3","D","10","D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",2,.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D",.,"A",.,"A","2","D",.,"A",.,"A",0,"D","2","D",,"A",,"A",,"A"
